order_id,order_date,region,country,customer_segment,product_category,product_name,quantity,unit_price,sales,discount,profit
ORD213827,2024-06-19,East,India,Consumer,Electronics,Monitor,3,853.6,2560.8,0.14,-0.97
ORD211166,2024-06-19,East,UK,Consumer,Office Supplies,Desk,6,1864.1,11184.6,0.13,507.83
ORD213186,2024-06-20,East,UK,Consumer,Furniture,Mobile,7,829.62,5807.34,0.15,397.99
ORD201718,2024-06-20,Central,UK,Home Office,Office Supplies,Mobile,3,1206.18,3618.54,0.12,-126.12
ORD211516,2024-06-20,West,India,Home Office,Office Supplies,Keyboard,3,1497.01,4491.03,0.02,268.08
ORD205372,2024-06-20,South,Australia,Consumer,Electronics,Keyboard,7,152.89,1070.23,0.12,55.66
ORD213638,2024-06-20,East,Germany,Corporate,Furniture,Laptop,8,1141.24,9129.92,0.12,1071.32
ORD201813,2024-06-20,West,India,Corporate,Furniture,Laptop,5,1594.36,7971.8,0.18,362.19
ORD205793,2024-06-20,Central,India,Consumer,Office Supplies,Mouse,2,170.33,340.66,0.13,54.7
ORD214576,2024-06-20,East,India,Consumer,Electronics,Printer,4,1854.74,7418.96,0.24,168.46
ORD213098,2024-06-20,East,UK,Consumer,Electronics,Mobile,2,822.82,1645.64,0.08,245.24
ORD214754,2024-06-20,North,Germany,Consumer,Office Supplies,Chair,2,1288.14,2576.28,0.15,-39.71
ORD205416,2024-06-20,Central,India,Consumer,Electronics,Desk,9,73.16,658.44,0.11,92.11
ORD207508,2024-06-21,East,India,Consumer,Furniture,Laptop,4,1963.36,7853.44,0.24,349.36
ORD205204,2024-06-21,South,Germany,Corporate,Furniture,Printer,10,1627.37,16273.7,0.24,-1260.68
ORD213649,2024-06-21,South,USA,Consumer,Electronics,Printer,8,79.05,632.4,0.03,41.75
ORD210852,2024-06-21,South,Australia,Consumer,Electronics,Monitor,3,1506.8,4520.4,0.09,-91.64
ORD206272,2024-06-22,South,India,Consumer,Office Supplies,Mouse,3,1902.64,5707.92,0.03,883.52
ORD213911,2024-06-22,East,UK,Consumer,Office Supplies,Keyboard,8,660.8,5286.4,0.18,146.97
ORD212629,2024-06-22,South,UK,Corporate,Office Supplies,Monitor,9,1195.57,10760.13,0.01,1242.05
ORD208266,2024-06-22,East,USA,Consumer,Electronics,Mouse,7,983.98,6887.86,0.05,1233.8
ORD209516,2024-06-22,East,UK,Consumer,Electronics,Desk,3,760.29,2280.87,0.29,-344.4
ORD207781,2024-06-22,West,India,Corporate,Furniture,Mobile,8,998.15,7985.2,0.06,1871.53
ORD213403,2024-06-22,Central,Germany,Home Office,Electronics,Chair,2,1215.45,2430.9,0.28,-341.04
ORD200486,2024-06-23,East,Germany,Corporate,Furniture,Monitor,5,1998.17,9990.85,0.01,2388.37
ORD207762,2024-06-23,South,Australia,Home Office,Electronics,Laptop,9,1063.48,9571.32,0.05,1916.99
ORD207795,2024-06-23,East,USA,Corporate,Electronics,Monitor,9,647.35,5826.15,0.16,263.89
ORD203936,2024-06-23,South,Australia,Consumer,Furniture,Keyboard,6,1156.76,6940.56,0.17,-485.6
ORD200130,2024-06-23,East,USA,Consumer,Office Supplies,Mobile,7,519.12,3633.84,0.02,918.06
ORD210062,2024-06-23,East,USA,Corporate,Office Supplies,Printer,1,797.85,797.85,0.05,171.74
ORD211950,2024-06-23,North,India,Consumer,Furniture,Desk,7,1536.9,10758.3,0.1,693.26
ORD201425,2024-06-24,North,Australia,Corporate,Electronics,Chair,7,98.37,688.59,0.03,42.18
ORD211321,2024-06-24,South,Australia,Corporate,Office Supplies,Mouse,5,615.08,3075.4,0.12,87.09
ORD214057,2024-06-24,South,Australia,Consumer,Electronics,Desk,8,545.04,4360.32,0.18,-332.41
ORD202171,2024-06-24,South,UK,Home Office,Electronics,Chair,6,451.59,2709.54,0.08,536.12
ORD206717,2024-06-24,East,Australia,Corporate,Office Supplies,Mouse,3,1180.33,3540.99,0.26,41.3
ORD203098,2024-06-24,South,India,Home Office,Electronics,Mobile,7,1358.2,9507.4,0.07,1725.82
ORD204161,2024-06-24,South,UK,Home Office,Office Supplies,Mobile,2,1671.54,3343.08,0.09,34.94
ORD207887,2024-06-25,North,USA,Home Office,Electronics,Mouse,1,393.95,393.95,0.18,12.6
ORD211749,2024-06-25,East,UK,Consumer,Electronics,Desk,7,1099.35,7695.45,0.05,1069.55
ORD203823,2024-06-25,East,India,Corporate,Office Supplies,Keyboard,8,701.8,5614.4,0.26,-1017.12
ORD207891,2024-06-25,East,UK,Corporate,Office Supplies,Laptop,1,1722.66,1722.66,0.22,7.87
ORD209373,2024-06-25,South,USA,Consumer,Electronics,Chair,1,827.95,827.95,0.26,26.16
ORD205401,2024-06-25,North,UK,Home Office,Furniture,Printer,2,304.68,609.36,0.02,140.01
ORD204047,2024-06-25,North,Germany,Corporate,Furniture,Mouse,7,1081.93,7573.51,0.15,-232.02
ORD202560,2024-06-26,South,UK,Home Office,Electronics,Printer,8,200.35,1602.8,0.06,169.49
ORD213856,2024-06-26,East,UK,Corporate,Electronics,Desk,7,1223.3,8563.1,0.16,28.69
ORD207561,2024-06-26,South,UK,Corporate,Electronics,Mobile,7,1375.37,9627.59,0.09,1729.07
ORD214197,2024-06-26,East,Germany,Home Office,Electronics,Monitor,4,329.08,1316.32,0.09,166.78
ORD213683,2024-06-26,East,USA,Consumer,Furniture,Mouse,2,1640.98,3281.96,0.26,31.87
ORD201112,2024-06-26,East,Germany,Home Office,Electronics,Printer,8,761.32,6090.56,0.01,600.35
ORD206373,2024-06-26,East,UK,Consumer,Electronics,Keyboard,7,1911.54,13380.78,0.06,2722.23
ORD208530,2024-06-26,West,UK,Corporate,Electronics,Keyboard,3,1438.68,4316.04,0.23,-453.43
ORD203559,2024-06-26,West,Australia,Corporate,Office Supplies,Chair,5,1381.61,6908.05,0.29,-460.88
ORD211981,2024-06-26,North,Australia,Corporate,Electronics,Desk,4,1773.14,7092.56,0.24,-126.6
ORD209121,2024-06-26,South,Australia,Consumer,Furniture,Desk,7,104.2,729.4,0.15,-6.26
ORD210110,2024-06-26,South,UK,Corporate,Office Supplies,Chair,8,1765.88,14127.04,0.21,-1531.54
ORD207285,2024-06-27,South,UK,Corporate,Office Supplies,Printer,2,159.69,319.38,0.28,-40.88
ORD207371,2024-06-27,South,India,Corporate,Furniture,Mouse,3,1506.83,4520.49,0.13,768.42
ORD213782,2024-06-27,East,India,Consumer,Office Supplies,Desk,8,811.33,6490.64,0.0,835.85
ORD211180,2024-06-27,West,USA,Corporate,Electronics,Chair,8,658.14,5265.12,0.26,-325.92
ORD207595,2024-06-27,South,Germany,Home Office,Office Supplies,Laptop,1,868.95,868.95,0.17,107.58
ORD202877,2024-06-27,South,USA,Consumer,Electronics,Mobile,8,1873.22,14985.76,0.28,-1304.18
ORD213438,2024-06-27,South,Germany,Consumer,Office Supplies,Mobile,10,1170.38,11703.8,0.2,-1546.74
ORD205839,2024-06-27,North,Germany,Consumer,Electronics,Mobile,6,72.55,435.3,0.12,30.5
ORD212731,2024-06-27,Central,UK,Home Office,Electronics,Desk,1,1886.48,1886.48,0.29,-176.26
ORD204654,2024-06-28,East,UK,Consumer,Furniture,Desk,9,813.73,7323.57,0.28,-115.17
ORD203886,2024-06-28,East,Australia,Home Office,Office Supplies,Desk,10,473.79,4737.9,0.1,460.97
ORD202068,2024-06-28,West,Germany,Corporate,Furniture,Mobile,8,695.9,5567.2,0.19,-713.6
ORD212790,2024-06-28,South,UK,Home Office,Electronics,Laptop,2,1219.97,2439.94,0.24,-125.9
ORD206047,2024-06-28,South,Australia,Consumer,Furniture,Laptop,5,1731.57,8657.85,0.27,-1392.3
ORD211538,2024-06-28,East,UK,Home Office,Office Supplies,Printer,6,1219.79,7318.74,0.25,-1350.3
ORD200160,2024-06-28,Central,USA,Home Office,Furniture,Printer,4,1644.18,6576.72,0.21,208.55
ORD211832,2024-06-28,South,Australia,Consumer,Electronics,Mouse,4,534.57,2138.28,0.28,-380.05
ORD202794,2024-06-28,East,UK,Corporate,Furniture,Mobile,10,411.37,4113.7,0.06,251.67
ORD213956,2024-06-28,North,India,Home Office,Furniture,Desk,2,635.97,1271.94,0.16,-92.11
ORD208741,2024-06-28,West,UK,Consumer,Office Supplies,Monitor,5,376.46,1882.3,0.14,84.61
ORD208571,2024-06-29,South,India,Home Office,Electronics,Desk,5,1117.04,5585.2,0.26,-523.56
ORD200569,2024-06-29,North,India,Consumer,Electronics,Chair,1,1459.63,1459.63,0.15,136.89
ORD206618,2024-06-29,Central,Australia,Corporate,Office Supplies,Keyboard,5,743.43,3717.15,0.01,638.63
ORD207045,2024-06-29,North,India,Corporate,Furniture,Mobile,6,562.84,3377.04,0.22,-5.45
ORD204475,2024-06-29,West,Australia,Consumer,Furniture,Monitor,5,1449.33,7246.65,0.23,-844.63
ORD202438,2024-06-29,South,Australia,Corporate,Furniture,Mobile,3,565.33,1695.99,0.11,50.16
ORD208924,2024-06-29,West,India,Home Office,Office Supplies,Laptop,3,1615.73,4847.19,0.15,-7.94
ORD204433,2024-06-29,East,UK,Home Office,Office Supplies,Chair,2,67.49,134.98,0.06,17.41
ORD204339,2024-06-29,South,USA,Consumer,Electronics,Chair,6,96.2,577.2,0.29,-103.47
ORD202564,2024-06-29,West,UK,Home Office,Furniture,Keyboard,8,408.78,3270.24,0.2,-86.25
ORD201095,2024-06-29,East,UK,Home Office,Office Supplies,Monitor,5,1470.51,7352.55,0.2,552.93
ORD208333,2024-06-29,North,India,Home Office,Electronics,Monitor,5,348.05,1740.25,0.18,-48.01
ORD209647,2024-06-30,South,Germany,Corporate,Electronics,Monitor,2,482.01,964.02,0.05,110.6
ORD204097,2024-06-30,North,Germany,Corporate,Office Supplies,Keyboard,1,719.72,719.72,0.27,-137.56
ORD214324,2024-06-30,North,India,Corporate,Office Supplies,Printer,1,1646.77,1646.77,0.05,93.07
ORD202569,2024-06-30,South,USA,Consumer,Office Supplies,Desk,7,993.59,6955.13,0.11,101.53
ORD210253,2024-06-30,South,Australia,Corporate,Electronics,Monitor,1,1568.39,1568.39,0.2,-88.21
ORD210456,2024-06-30,Central,Australia,Home Office,Electronics,Desk,3,899.7,2699.1,0.11,-133.24
ORD202895,2024-06-30,West,Australia,Consumer,Electronics,Mobile,2,733.56,1467.12,0.01,229.14
ORD208423,2024-06-30,West,USA,Consumer,Office Supplies,Printer,1,1993.15,1993.15,0.1,228.42
ORD208020,2024-06-30,West,Australia,Corporate,Electronics,Mobile,2,1375.75,2751.5,0.21,-65.38
ORD205778,2024-06-30,East,Germany,Home Office,Office Supplies,Mouse,1,701.15,701.15,0.13,6.56
ORD212507,2024-06-30,North,India,Corporate,Furniture,Mobile,3,529.4,1588.2,0.27,-159.89
ORD205960,2024-07-01,Central,UK,Corporate,Office Supplies,Monitor,5,775.8,3879.0,0.03,997.8
ORD203965,2024-07-01,East,India,Home Office,Electronics,Printer,4,1809.85,7239.4,0.27,37.92
ORD201459,2024-07-01,East,Germany,Home Office,Office Supplies,Mobile,1,258.41,258.41,0.28,-55.05
ORD201663,2024-07-01,Central,UK,Consumer,Office Supplies,Chair,10,1079.21,10792.1,0.19,-1373.76
ORD204152,2024-07-01,North,UK,Consumer,Office Supplies,Mobile,6,889.93,5339.58,0.22,-722.11
ORD202665,2024-07-01,West,Australia,Corporate,Electronics,Keyboard,7,941.03,6587.21,0.14,282.58
ORD201642,2024-07-01,West,UK,Consumer,Office Supplies,Mobile,9,1890.69,17016.21,0.05,1022.6
ORD211439,2024-07-01,North,USA,Corporate,Electronics,Keyboard,7,1085.16,7596.12,0.26,-50.64
ORD201215,2024-07-01,Central,USA,Home Office,Office Supplies,Mobile,10,1850.6,18506.0,0.24,-248.19
ORD213264,2024-07-02,West,Germany,Home Office,Electronics,Mobile,6,1025.2,6151.2,0.28,-1412.95
ORD204278,2024-07-02,North,Germany,Consumer,Office Supplies,Laptop,2,1321.14,2642.28,0.25,-181.99
ORD205587,2024-07-02,East,India,Consumer,Furniture,Chair,3,1178.2,3534.6,0.27,-312.64
ORD208886,2024-07-02,West,Australia,Consumer,Electronics,Monitor,5,1620.95,8104.75,0.11,740.83
ORD208370,2024-07-02,South,UK,Corporate,Office Supplies,Desk,9,932.99,8396.91,0.23,-126.54
ORD208399,2024-07-02,South,Germany,Corporate,Office Supplies,Desk,10,1652.68,16526.8,0.29,-847.79
ORD200641,2024-07-02,West,Australia,Corporate,Office Supplies,Chair,7,1958.79,13711.53,0.19,387.84
ORD201884,2024-07-02,West,India,Consumer,Furniture,Mobile,9,87.75,789.75,0.24,-54.27
ORD207325,2024-07-02,West,Germany,Home Office,Furniture,Printer,7,517.22,3620.54,0.05,470.34
ORD202402,2024-07-03,South,USA,Consumer,Electronics,Printer,1,790.18,790.18,0.14,48.86
ORD211788,2024-07-03,West,Australia,Corporate,Electronics,Mouse,8,1551.67,12413.36,0.06,2495.61
ORD212026,2024-07-03,East,Australia,Home Office,Electronics,Monitor,4,1014.02,4056.08,0.26,-227.89
ORD201272,2024-07-03,North,Germany,Consumer,Furniture,Printer,2,459.74,919.48,0.0,216.7
ORD201212,2024-07-03,Central,India,Corporate,Furniture,Keyboard,5,330.03,1650.15,0.12,129.98
ORD209131,2024-07-03,West,Australia,Consumer,Furniture,Mobile,8,562.79,4502.32,0.07,302.37
ORD213375,2024-07-03,Central,India,Corporate,Office Supplies,Printer,9,639.87,5758.83,0.24,-655.51
ORD210446,2024-07-03,Central,USA,Corporate,Electronics,Mouse,4,1820.02,7280.08,0.01,1953.56
ORD212313,2024-07-03,Central,Germany,Consumer,Electronics,Mobile,5,916.27,4581.35,0.18,-293.56
ORD207619,2024-07-03,Central,India,Home Office,Office Supplies,Printer,4,199.15,796.6,0.14,115.41
ORD213258,2024-07-03,South,Germany,Corporate,Office Supplies,Desk,10,1594.56,15945.6,0.03,2060.53
ORD211077,2024-07-04,Central,Germany,Consumer,Furniture,Monitor,7,1850.86,12956.02,0.26,-1269.91
ORD200088,2024-07-04,Central,Germany,Consumer,Office Supplies,Chair,10,1689.67,16896.7,0.08,2962.76
ORD214527,2024-07-04,South,India,Corporate,Office Supplies,Printer,10,1907.71,19077.1,0.11,2832.83
ORD209773,2024-07-04,North,Australia,Corporate,Furniture,Desk,2,891.74,1783.48,0.04,364.96
ORD207269,2024-07-04,Central,Germany,Consumer,Furniture,Monitor,7,1018.43,7129.01,0.28,-66.56
ORD204220,2024-07-04,West,Australia,Corporate,Furniture,Chair,2,1240.32,2480.64,0.18,184.9
ORD203928,2024-07-04,West,Germany,Home Office,Electronics,Printer,8,1171.32,9370.56,0.08,803.05
ORD202993,2024-07-04,Central,Germany,Home Office,Electronics,Chair,7,1348.2,9437.4,0.17,509.13
ORD204375,2024-07-04,West,USA,Home Office,Electronics,Mouse,4,922.33,3689.32,0.19,333.26
ORD210729,2024-07-04,South,USA,Corporate,Electronics,Chair,10,819.89,8198.9,0.03,1047.79
ORD205633,2024-07-04,West,Germany,Consumer,Electronics,Desk,2,126.3,252.6,0.06,29.56
ORD205637,2024-07-04,South,UK,Home Office,Furniture,Monitor,6,92.81,556.86,0.04,43.51
ORD206372,2024-07-04,North,India,Home Office,Furniture,Printer,6,269.63,1617.78,0.12,-24.2
ORD212621,2024-07-04,East,Australia,Home Office,Office Supplies,Keyboard,9,1052.08,9468.72,0.18,651.27
ORD208198,2024-07-04,South,India,Home Office,Electronics,Desk,10,1387.36,13873.6,0.02,3238.73
ORD205232,2024-07-04,Central,India,Corporate,Office Supplies,Chair,5,644.23,3221.15,0.21,37.9
ORD214950,2024-07-05,Central,Australia,Consumer,Furniture,Mobile,10,235.36,2353.6,0.0,300.57
ORD206574,2024-07-05,North,UK,Corporate,Electronics,Printer,6,969.99,5819.94,0.16,-84.19
ORD203705,2024-07-05,North,India,Home Office,Electronics,Laptop,9,703.39,6330.51,0.02,400.16
ORD201020,2024-07-05,East,USA,Consumer,Office Supplies,Mobile,4,1563.47,6253.88,0.03,433.9
ORD213390,2024-07-05,Central,India,Home Office,Office Supplies,Mouse,5,384.19,1920.95,0.18,-67.86
ORD200452,2024-07-05,North,Australia,Home Office,Furniture,Monitor,8,685.34,5482.72,0.12,619.96
ORD211549,2024-07-05,South,USA,Corporate,Electronics,Mouse,5,1056.32,5281.6,0.1,976.35
ORD203929,2024-07-05,West,USA,Corporate,Electronics,Mouse,2,1464.36,2928.72,0.17,310.16
ORD209078,2024-07-05,Central,India,Corporate,Electronics,Printer,2,1247.61,2495.22,0.04,28.23
ORD205445,2024-07-05,Central,UK,Corporate,Electronics,Keyboard,1,802.78,802.78,0.11,62.04
ORD208242,2024-07-06,West,Germany,Corporate,Furniture,Laptop,5,55.18,275.9,0.09,34.97
ORD210328,2024-07-06,Central,India,Consumer,Office Supplies,Printer,3,202.64,607.92,0.1,83.33
ORD211945,2024-07-06,North,Australia,Home Office,Electronics,Desk,1,1758.63,1758.63,0.09,77.96
ORD210584,2024-07-06,North,USA,Consumer,Electronics,Keyboard,2,1629.05,3258.1,0.01,935.94
ORD209083,2024-07-06,West,Germany,Home Office,Furniture,Mouse,8,375.86,3006.88,0.01,502.86
ORD202744,2024-07-06,North,India,Corporate,Electronics,Laptop,5,1213.68,6068.4,0.05,1347.61
ORD202863,2024-07-06,North,UK,Home Office,Electronics,Monitor,4,1231.5,4926.0,0.02,229.68
ORD200201,2024-07-06,East,India,Home Office,Office Supplies,Laptop,6,947.82,5686.92,0.09,220.51
ORD213118,2024-07-06,East,Germany,Corporate,Office Supplies,Chair,6,62.0,372.0,0.19,-50.93
ORD207953,2024-07-06,East,Germany,Corporate,Furniture,Desk,7,138.98,972.86,0.04,135.81
ORD203720,2024-07-07,East,UK,Consumer,Office Supplies,Chair,6,246.87,1481.22,0.13,-63.98
ORD206096,2024-07-07,East,India,Consumer,Electronics,Printer,1,108.81,108.81,0.0,20.27
ORD204841,2024-07-07,South,Australia,Consumer,Furniture,Laptop,4,1482.02,5928.08,0.14,-396.53
ORD213115,2024-07-07,West,Australia,Consumer,Electronics,Chair,8,770.29,6162.32,0.05,26.85
ORD212324,2024-07-07,Central,Germany,Consumer,Office Supplies,Monitor,5,1226.1,6130.5,0.05,1386.33
ORD207001,2024-07-07,East,USA,Corporate,Electronics,Desk,4,1755.04,7020.16,0.23,439.36
ORD208514,2024-07-08,South,Germany,Corporate,Furniture,Laptop,6,1370.25,8221.5,0.09,95.63
ORD208784,2024-07-08,North,UK,Consumer,Furniture,Monitor,2,883.76,1767.52,0.24,-62.88
ORD204638,2024-07-08,East,India,Corporate,Office Supplies,Laptop,5,634.55,3172.75,0.22,-415.07
ORD200923,2024-07-08,South,Australia,Consumer,Office Supplies,Mouse,2,1075.03,2150.06,0.29,-87.99
ORD210123,2024-07-08,South,India,Corporate,Office Supplies,Monitor,3,747.71,2243.13,0.06,132.24
ORD203001,2024-07-08,West,UK,Home Office,Office Supplies,Monitor,6,1107.03,6642.18,0.09,467.65
ORD213013,2024-07-08,Central,Germany,Consumer,Office Supplies,Chair,1,1882.25,1882.25,0.19,40.38
ORD209234,2024-07-08,North,India,Consumer,Electronics,Mobile,1,82.87,82.87,0.0,21.54
ORD210535,2024-07-08,Central,Germany,Corporate,Furniture,Mouse,5,531.0,2655.0,0.01,141.6
ORD207654,2024-07-09,Central,UK,Consumer,Furniture,Mouse,3,1088.98,3266.94,0.01,175.71
ORD213011,2024-07-09,East,USA,Home Office,Office Supplies,Printer,3,303.67,911.01,0.14,54.12
ORD213226,2024-07-09,Central,UK,Home Office,Furniture,Printer,9,1257.84,11320.56,0.24,0.26
ORD203093,2024-07-09,Central,India,Consumer,Furniture,Keyboard,7,807.58,5653.06,0.17,-579.72
ORD202554,2024-07-09,East,Germany,Corporate,Furniture,Monitor,3,1369.23,4107.69,0.16,-142.54
ORD212230,2024-07-09,South,UK,Consumer,Electronics,Mobile,3,171.02,513.06,0.28,-67.6
ORD200333,2024-07-09,East,Australia,Home Office,Furniture,Desk,5,1509.39,7546.95,0.2,-455.69
ORD204996,2024-07-09,Central,UK,Home Office,Office Supplies,Chair,2,1597.23,3194.46,0.22,-49.29
ORD214241,2024-07-09,East,Australia,Consumer,Furniture,Printer,8,222.68,1781.44,0.12,-72.6
ORD213778,2024-07-09,South,Germany,Corporate,Electronics,Laptop,5,1593.2,7966.0,0.01,1832.66
ORD206750,2024-07-10,West,USA,Corporate,Furniture,Mobile,9,578.94,5210.46,0.04,939.41
ORD211683,2024-07-10,Central,India,Home Office,Furniture,Mobile,4,1768.11,7072.44,0.19,-501.13
ORD202502,2024-07-10,West,Germany,Consumer,Furniture,Monitor,3,1389.69,4169.07,0.27,-834.55
ORD212932,2024-07-10,East,Germany,Corporate,Office Supplies,Chair,9,1802.3,16220.7,0.14,-576.53
ORD207889,2024-07-10,West,Germany,Corporate,Furniture,Chair,5,658.16,3290.8,0.14,-71.32
ORD202697,2024-07-10,East,Germany,Consumer,Electronics,Desk,8,1544.77,12358.16,0.2,-994.11
ORD203599,2024-07-10,Central,Germany,Home Office,Electronics,Mobile,2,287.71,575.42,0.16,68.26
ORD213937,2024-07-10,South,UK,Consumer,Electronics,Chair,3,1079.8,3239.4,0.03,234.62
ORD205767,2024-07-10,West,Australia,Home Office,Electronics,Printer,2,739.58,1479.16,0.14,-87.14
ORD214142,2024-07-10,West,Australia,Consumer,Electronics,Desk,4,645.17,2580.68,0.06,295.09
ORD214580,2024-07-10,Central,Australia,Corporate,Electronics,Mouse,4,603.04,2412.16,0.23,-145.93
ORD212184,2024-07-10,West,Germany,Home Office,Furniture,Monitor,4,1451.41,5805.64,0.07,408.3
ORD210002,2024-07-11,West,India,Home Office,Furniture,Chair,3,1485.52,4456.56,0.19,85.5
ORD200752,2024-07-11,East,UK,Home Office,Electronics,Desk,7,1846.96,12928.72,0.28,-2076.86
ORD202359,2024-07-11,Central,Australia,Home Office,Electronics,Mouse,1,1747.89,1747.89,0.21,-201.57
ORD212059,2024-07-11,South,UK,Corporate,Office Supplies,Keyboard,5,1412.08,7060.4,0.11,572.72
ORD200879,2024-07-11,Central,USA,Home Office,Office Supplies,Printer,7,1408.15,9857.05,0.21,790.36
ORD208608,2024-07-11,Central,Germany,Consumer,Office Supplies,Mobile,3,1393.19,4179.57,0.23,-270.25
ORD206983,2024-07-11,Central,Australia,Home Office,Office Supplies,Mobile,4,177.68,710.72,0.06,140.45
ORD202006,2024-07-11,North,UK,Corporate,Furniture,Monitor,4,1547.04,6188.16,0.01,1333.4
ORD201925,2024-07-11,South,USA,Corporate,Furniture,Mouse,4,1265.1,5060.4,0.01,765.88
ORD210128,2024-07-12,South,Australia,Corporate,Electronics,Mobile,3,1448.11,4344.33,0.16,-435.46
ORD204689,2024-07-12,South,Australia,Home Office,Furniture,Printer,8,62.01,496.08,0.15,48.53
ORD207535,2024-07-12,Central,USA,Home Office,Office Supplies,Printer,2,1787.63,3575.26,0.16,186.98
ORD207380,2024-07-12,Central,UK,Home Office,Office Supplies,Chair,3,961.6,2884.8,0.1,192.21
ORD202670,2024-07-12,East,India,Corporate,Furniture,Keyboard,9,1797.56,16178.04,0.01,3307.06
ORD205927,2024-07-12,Central,India,Corporate,Furniture,Mobile,10,411.74,4117.4,0.04,819.2
ORD210415,2024-07-12,North,India,Consumer,Furniture,Chair,3,750.18,2250.54,0.27,-196.26
ORD202970,2024-07-12,North,India,Consumer,Office Supplies,Keyboard,5,806.67,4033.35,0.16,-395.88
ORD213797,2024-07-12,Central,USA,Corporate,Electronics,Chair,8,1943.5,15548.0,0.04,1584.3
ORD208900,2024-07-12,North,USA,Corporate,Office Supplies,Mouse,9,839.55,7555.95,0.09,424.82
ORD214305,2024-07-12,West,Australia,Consumer,Office Supplies,Laptop,1,491.46,491.46,0.04,35.07
ORD200859,2024-07-12,East,India,Corporate,Office Supplies,Monitor,2,826.81,1653.62,0.21,35.14
ORD207879,2024-07-13,East,India,Corporate,Furniture,Monitor,2,269.23,538.46,0.21,10.77
ORD200830,2024-07-13,South,UK,Consumer,Electronics,Laptop,1,425.9,425.9,0.03,95.94
ORD202500,2024-07-13,West,USA,Corporate,Furniture,Chair,3,710.38,2131.14,0.24,-142.17
ORD214854,2024-07-13,Central,India,Corporate,Office Supplies,Keyboard,10,505.45,5054.5,0.22,-90.1
ORD213114,2024-07-13,Central,UK,Corporate,Office Supplies,Keyboard,6,129.05,774.3,0.29,-24.24
ORD208994,2024-07-13,South,Australia,Home Office,Furniture,Mouse,4,180.93,723.72,0.15,68.36
ORD212344,2024-07-13,West,India,Consumer,Electronics,Laptop,9,280.18,2521.62,0.01,420.73
ORD205259,2024-07-14,West,Australia,Home Office,Office Supplies,Mobile,8,1223.12,9784.96,0.09,1831.98
ORD210834,2024-07-14,West,India,Home Office,Furniture,Desk,5,373.78,1868.9,0.0,492.62
ORD207854,2024-07-14,Central,Germany,Consumer,Office Supplies,Printer,4,817.86,3271.44,0.28,-200.25
ORD203912,2024-07-14,West,Australia,Home Office,Office Supplies,Keyboard,1,447.53,447.53,0.07,81.71
ORD208895,2024-07-14,South,UK,Consumer,Office Supplies,Chair,3,59.55,178.65,0.09,0.01
ORD210634,2024-07-14,South,India,Home Office,Furniture,Printer,8,364.6,2916.8,0.24,116.55
ORD208743,2024-07-14,East,Australia,Home Office,Furniture,Chair,10,1751.76,17517.6,0.25,694.94
ORD204442,2024-07-14,North,UK,Consumer,Electronics,Desk,8,545.85,4366.8,0.19,280.98
ORD202463,2024-07-14,South,Australia,Home Office,Office Supplies,Monitor,4,1131.07,4524.28,0.09,443.04
ORD205967,2024-07-14,North,UK,Consumer,Office Supplies,Mouse,10,167.24,1672.4,0.12,25.55
ORD210356,2024-07-14,South,USA,Corporate,Furniture,Keyboard,4,1330.34,5321.36,0.05,492.14
ORD206897,2024-07-14,West,Germany,Corporate,Electronics,Mouse,10,981.3,9813.0,0.29,-914.97
ORD212512,2024-07-14,West,India,Corporate,Office Supplies,Mobile,6,1994.96,11969.76,0.21,-359.65
ORD214181,2024-07-15,East,India,Corporate,Office Supplies,Keyboard,10,497.08,4970.8,0.08,-34.28
ORD212235,2024-07-15,South,Germany,Consumer,Furniture,Printer,9,1402.47,12622.23,0.23,-2096.04
ORD203293,2024-07-15,South,India,Corporate,Office Supplies,Keyboard,5,1063.27,5316.35,0.23,-652.64
ORD213708,2024-07-15,Central,UK,Home Office,Furniture,Chair,10,883.25,8832.5,0.03,256.26
ORD214045,2024-07-15,Central,Germany,Corporate,Electronics,Mobile,5,811.9,4059.5,0.03,582.23
ORD208756,2024-07-15,North,Australia,Home Office,Furniture,Printer,9,1055.18,9496.62,0.17,-374.7
ORD208056,2024-07-15,Central,USA,Home Office,Electronics,Desk,2,996.98,1993.96,0.01,184.43
ORD207985,2024-07-15,West,UK,Home Office,Office Supplies,Chair,8,1355.99,10847.92,0.25,-1113.85
ORD204399,2024-07-15,South,India,Consumer,Electronics,Chair,9,254.3,2288.7,0.0,609.35
ORD205081,2024-07-15,East,UK,Consumer,Furniture,Mobile,10,714.26,7142.6,0.28,-1297.86
ORD208469,2024-07-15,North,India,Home Office,Furniture,Monitor,4,96.78,387.12,0.11,4.97
ORD205182,2024-07-15,Central,UK,Corporate,Furniture,Printer,7,784.04,5488.28,0.23,22.47
ORD211363,2024-07-15,South,UK,Home Office,Furniture,Monitor,8,115.7,925.6,0.16,66.12
ORD214248,2024-07-15,West,India,Corporate,Office Supplies,Desk,10,1809.19,18091.9,0.16,922.92
ORD208380,2024-07-16,Central,Australia,Corporate,Office Supplies,Keyboard,8,1009.39,8075.12,0.13,903.05
ORD206927,2024-07-16,East,India,Corporate,Electronics,Chair,7,1443.45,10104.15,0.19,605.53
ORD203707,2024-07-16,North,India,Corporate,Electronics,Monitor,8,1503.03,12024.24,0.0,1207.44
